log_M,U,R,U - R,Morphology
9.910257,17.118872,15.393061,1.725811,4
9.67556,18.916054,16.822392,2.0936623,4
10.885232,17.724186,15.223062,2.5011244,1
10.890497,17.229902,14.686311,2.5435915,4
11.043858,17.845104,15.185218,2.6598864,1
10.596795,19.26678,16.695284,2.571497,0
9.696201,18.311949,16.848225,1.4637241,0
10.025677,18.133303,16.570591,1.5627117,0
9.763497,19.059608,16.964233,2.095375,4
9.650842,18.431416,16.848297,1.5831184,0
10.617311,18.886415,16.329865,2.556551,1
10.806743,19.112467,16.473173,2.6392937,1
10.105967,18.17694,16.083553,2.0933876,0
9.996769,18.561447,16.661873,1.8995743,0
10.553243,17.905848,15.53103,2.3748178,1
11.192284,18.119854,15.477485,2.6423693,0
9.936242,17.975779,16.06544,1.9103394,4
9.700207,17.915806,16.02858,1.8872261,4
9.615314,18.688986,16.872952,1.8160343,0
10.095637,18.323444,16.413816,1.9096279,4
10.11992,17.105549,15.563598,1.5419512,0
11.017635,16.379213,13.507077,2.872136,0
11.71785,16.244888,13.43642,2.8084679,1
10.604011,17.149298,14.700924,2.4483738,4
9.778018,17.707806,15.991072,1.7167339,3
9.646579,17.736557,16.098759,1.6377983,0
11.146914,16.920671,14.390223,2.530449,4
9.92165,19.062943,16.581253,2.4816895,0
10.131649,18.378468,16.19582,2.1826477,0
9.897783,18.708714,16.79438,1.9143333,0
9.734399,17.904005,16.076555,1.8274498,4
10.172261,16.749256,14.851075,1.898181,4
10.673235,18.04708,15.492279,2.5548,1
10.918161,17.74862,15.116685,2.6319342,1
10.754014,19.097456,16.42705,2.6704063,1
11.153041,17.137592,14.566834,2.5707579,1
11.71645,16.314083,13.54294,2.771143,1
10.03697,17.345032,15.910663,1.4343691,4
10.03697,17.553015,15.724471,1.8285437,4
10.045137,16.89254,15.495591,1.3969488,4
9.626002,18.605427,16.90506,1.700367,4
9.579562,18.955608,16.962242,1.9933662,0
9.884575,18.420055,15.932215,2.4878407,4
11.282406,17.061216,14.409775,2.6514416,0
10.10889,18.210558,16.064014,2.1465435,0
11.150051,17.833874,15.166622,2.6672516,1
10.076856,17.312475,15.756365,1.5561104,0
10.142674,17.070164,15.261712,1.8084517,4
9.883797,16.302631,14.887723,1.4149084,0
9.556042,18.510372,16.967562,1.5428104,0
9.940907,18.185604,16.728067,1.4575367,0
10.256502,17.671385,15.824795,1.84659,4
10.925525,18.803896,16.178371,2.6255245,0
10.780088,17.844418,15.238551,2.6058664,4
9.978476,18.999996,16.970821,2.0291748,4
9.685686,17.853203,16.40682,1.4463825,0
10.323033,17.451263,15.4396515,2.011612,4
9.815569,18.430658,16.927567,1.5030918,0
10.110446,17.201885,15.415862,1.7860231,4
9.720848,17.744701,15.84979,1.8949118,1
9.821152,18.185371,16.292356,1.8930149,0
9.455314,17.152582,15.642447,1.5101347,0
9.626781,18.583105,16.85386,1.7292442,0
10.940738,18.299044,15.748623,2.5504208,1
9.737183,17.803307,16.451073,1.3522339,0
9.8021,18.643238,16.396088,2.2471504,4
9.721626,17.99287,16.434662,1.5582085,0
9.924776,19.34455,16.939766,2.4047832,1
9.425554,18.104692,16.720673,1.3840199,0
10.128523,18.02344,15.910088,2.1133518,4
11.208775,17.45364,14.788529,2.6651106,0
9.574119,18.399645,16.80013,1.599514,0
10.491506,17.253498,14.953936,2.2995625,4
10.710512,17.11532,14.6821,2.43322,0
9.302878,18.145485,16.780897,1.3645878,0
9.768294,18.474798,16.089016,2.3857822,1
10.166615,18.76631,16.213762,2.5525475,1
9.779588,18.122786,16.641378,1.4814072,0
9.65431,17.977484,16.083225,1.8942585,4
10.301117,17.16504,15.333825,1.831214,4
9.980996,17.426746,15.93561,1.4911366,0
11.298317,17.693426,15.047392,2.6460342,3
9.92417,17.72405,15.898354,1.825697,0
10.579844,19.361712,16.75637,2.605341,0
10.188998,19.141762,16.724472,2.4172897,0
9.620542,18.320889,16.79049,1.5303993,4
9.983517,18.3447,16.4798,1.8649006,0
10.511698,17.220686,15.019293,2.2013931,4
10.913961,18.366213,15.723828,2.6423845,0
10.070028,17.608797,16.008135,1.6006622,4
10.550565,19.084736,16.512405,2.5723305,0
9.723369,17.975853,16.36815,1.6077023,0
10.73274,16.759434,14.374168,2.3852654,4
10.421916,17.737015,15.165331,2.571684,1
10.175124,18.071327,15.863792,2.2075348,0
10.494184,17.39145,14.878532,2.5129185,0
10.391275,17.546215,15.100034,2.4461813,0
10.563528,17.420023,15.112389,2.3076344,4
10.173225,17.979868,15.487875,2.491993,0
9.775497,17.552286,16.233433,1.3188534,4
10.391897,17.365837,15.145942,2.2198954,4
11.129187,18.00005,15.224667,2.775383,0
10.022161,18.270485,16.056273,2.2142124,0
10.664282,18.410593,16.0517,2.3588924,0
11.267594,16.034676,13.474433,2.5602427,4
10.093117,16.87752,15.3906355,1.4868841,4
9.768108,18.327404,16.68242,1.6449833,0
10.754014,18.732779,16.152777,2.5800018,0
10.666019,17.349133,14.959151,2.3899813,4
9.648664,18.419548,16.804207,1.6153412,0
11.495394,17.57221,14.837532,2.7346783,1
10.007383,18.22882,16.448456,1.780365,0
9.703333,17.398369,15.948821,1.4495478,0
9.919908,18.749636,16.444057,2.3055782,0
10.429873,17.456957,15.043309,2.4136477,0
11.276951,16.621977,14.011192,2.6107845,1
10.43441,18.577372,15.995965,2.5814066,4
9.593895,17.843601,16.29279,1.5508118,0
11.276951,16.93377,14.152049,2.7817202,0
10.398733,16.500275,14.238425,2.2618494,4
10.370531,17.456293,15.125695,2.3305979,0
10.487158,16.644493,14.493458,2.1510353,0
10.011288,16.4161,14.570584,1.8455153,4
9.852468,18.081875,16.501112,1.5807629,0
9.723369,18.073814,16.293125,1.7806892,0
10.126002,16.656471,14.797132,1.8593397,4
10.565144,18.795513,16.137222,2.6582909,1
11.347537,17.632654,15.022686,2.6099682,1
10.029581,18.886553,16.636543,2.2500095,0
10.560728,16.815472,14.493674,2.3217974,0
9.915298,18.264385,16.375267,1.8891182,0
10.59071,19.251678,16.700823,2.5508556,0
10.060305,17.94216,16.381073,1.5610867,0
10.845178,18.903755,16.108408,2.7953472,1
9.880671,18.407848,16.096735,2.3111134,0
10.416572,18.967482,16.323063,2.6444187,0
9.84312,18.009535,15.751935,2.2575998,0
10.085801,17.049017,15.267143,1.7818737,4
10.722603,16.108437,13.764052,2.3443842,4
10.432673,17.662655,15.413088,2.249567,0
9.96796,17.331846,15.81209,1.5197563,0
10.955966,17.214968,14.544782,2.670186,4
10.871931,16.830967,14.479886,2.351081,4
10.216166,15.959476,14.630679,1.3287973,4
9.957242,17.441183,15.775047,1.6661358,4
11.515025,16.482363,13.769198,2.7131643,1
11.513288,16.198486,13.52141,2.6770763,1
9.609668,18.220255,16.749336,1.4709187,0
10.879105,18.112814,15.602541,2.510273,1
11.716977,17.15583,14.300225,2.8556051,1
10.695273,18.047546,15.416912,2.6306343,4
9.436242,17.607328,16.297369,1.3099594,0
10.256624,16.47391,15.088003,1.3859062,0
10.052137,18.694393,16.33358,2.3608131,0
9.501032,18.332096,16.613104,1.7189922,4
9.826007,18.204844,15.915017,2.2898264,0
10.698949,18.595459,15.85505,2.740409,0
9.744183,17.598673,15.881753,1.7169199,4
11.13554,18.338058,15.618856,2.719202,0
11.13815,18.3677,15.609297,2.7584038,0
10.081724,17.153584,15.445551,1.7080326,4
10.731151,16.570177,14.162118,2.4080591,4
10.720675,16.788593,14.192873,2.5957203,0
10.193853,16.759802,14.764688,1.9951143,4
10.405198,16.746054,14.458176,2.287878,4
10.928325,18.304308,15.62118,2.6831284,0
9.911036,18.955172,16.695543,2.2596283,0
9.765588,16.863722,15.274582,1.5891399,0
10.050395,16.59029,15.00191,1.5883799,4
11.408336,17.680895,14.920206,2.7606888,1
10.249829,17.790052,15.635233,2.1548195,0
11.297107,17.581953,14.912293,2.6696596,0
9.552137,18.0339,16.529781,1.504118,0
9.911222,17.92871,15.965658,1.9630527,0
10.59052,17.189516,14.638744,2.5507717,1
10.580156,18.872538,16.41764,2.454897,4
10.145801,18.674906,16.368374,2.306532,4
9.515551,17.820206,16.526157,1.2940483,4
11.409546,17.22298,14.56982,2.65316,1
10.208374,18.503168,16.053272,2.4498959,0
10.357568,17.554625,15.618331,1.9362936,4
10.880505,17.726646,15.069249,2.6573973,0
11.376469,17.18606,14.30153,2.88453,0
10.565266,16.702316,14.355432,2.3468847,1
9.982738,17.290527,15.3063135,1.9842138,0
10.612896,17.891151,15.47499,2.4161615,1
9.980996,17.231108,15.5181875,1.7129202,4
11.190884,17.17986,14.51145,2.6684093,1
9.892928,16.754421,15.440717,1.3137045,0
9.626002,17.305666,16.008074,1.2975922,0
10.150842,18.313427,15.91803,2.3953972,0
10.231536,19.604136,16.837303,2.7668324,0
10.007383,18.704292,16.382532,2.3217602,0
9.891964,18.726734,16.54494,2.1817932,0
11.351763,17.002024,14.300146,2.7018776,1
10.369909,17.554771,15.349505,2.205266,0
10.164436,17.33767,15.689382,1.6482878,4
10.17556,17.024334,15.394254,1.6300802,4
10.795369,17.878925,15.332963,2.5459623,1
9.897783,18.1727,16.271667,1.9010334,0
10.398923,17.075775,14.936624,2.1391516,0
10.508695,17.530464,15.012585,2.5178795,1
9.863155,16.562014,15.212451,1.3495626,4
10.140932,17.90893,15.45684,2.4520903,1
10.234056,17.963366,16.044418,1.9189472,0
11.611348,16.029951,13.302833,2.7271185,0
11.050565,17.184996,14.491275,2.6937208,1
10.145801,16.950865,14.956473,1.9943914,1
10.821012,17.636415,14.906926,2.7294893,1
10.228752,18.131329,15.704364,2.4269648,0
9.67556,18.220314,16.235344,1.9849701,0
10.913434,17.372385,14.769879,2.6025057,0
9.542011,18.14413,16.255306,1.8888245,0
10.623249,17.163778,14.871303,2.2924757,0
10.577019,17.9916,15.4743,2.5172997,0
9.481182,17.780596,16.527054,1.253542,1
9.952793,16.942045,15.110177,1.8318682,4
10.569681,16.217941,13.953561,2.2643805,4
11.351763,16.61903,13.942037,2.6769934,1
10.504996,18.445963,15.809371,2.636592,0
9.963883,17.729458,16.233257,1.4962006,0
10.172261,17.204853,15.662314,1.5425386,0
10.196201,18.68573,16.24701,2.4387207,4
11.550755,17.16466,14.4801,2.6845598,4
10.39016,18.009401,15.668189,2.3412123,4
10.243218,16.70119,15.0534935,1.6476974,4
10.344399,16.329096,14.308495,2.0206013,4
10.736776,18.601334,16.022076,2.579258,0
9.84721,18.332373,16.46325,1.8691235,0
10.385232,17.575827,15.448996,2.126831,3
10.946363,18.29753,15.639077,2.658452,1
10.862105,18.8004,16.124779,2.675621,1
10.009904,18.492512,16.4114,2.081112,1
9.944034,17.590181,16.148203,1.4419785,3
10.208374,18.614304,16.035618,2.5786858,3
9.625224,17.83063,16.304632,1.5259972,0
10.479093,17.668903,15.0598755,2.6090279,4
11.13815,17.397108,14.674851,2.7222567,1
9.982738,17.999056,16.013355,1.9857006,0
11.200539,17.682203,14.93008,2.7521229,1
10.526399,18.166298,15.651251,2.515047,0
9.9541,18.636093,16.443138,2.192955,0
10.01303,16.841253,15.171297,1.6699562,1
9.844084,17.989727,16.198298,1.7914295,4
9.669741,16.957394,15.865144,1.0922499,0
10.212278,17.912836,16.182001,1.730835,0
10.03288,16.989307,15.254585,1.7347221,4
10.720394,15.589699,13.649509,1.9401894,4
10.633412,17.808882,15.334596,2.474286,1
9.873065,16.89696,15.30258,1.5943794,4
9.895263,18.894396,16.49743,2.396965,1
9.724333,17.174265,15.624902,1.5493631,0
11.223813,17.619982,14.845306,2.7746754,0
9.897005,18.19511,16.098608,2.0965023,1
10.700539,17.750854,15.097579,2.6532755,1
11.386632,16.679964,14.048612,2.6313524,0
9.690555,19.09929,16.823624,2.2756672,0
9.992865,18.650415,16.290424,2.359991,4
9.672261,18.381697,16.432304,1.9493923,0
10.201949,16.774427,14.970202,1.804225,4
10.585782,19.206636,16.369347,2.8372898,0
9.725889,18.237036,16.308304,1.9287319,4
10.067508,18.236286,16.129679,2.1066074,0
10.093117,17.485376,15.352719,2.132657,0
10.394697,17.49528,15.121354,2.3739252,4
9.521197,17.16129,15.901899,1.2593899,0
10.411136,18.415844,15.902764,2.5130796,4
11.35583,17.977459,15.09949,2.8779688,4
9.946368,19.145657,16.732468,2.413189,0
9.687428,17.994717,16.446392,1.5483246,4
10.136128,16.88838,15.13863,1.7497501,4
9.927639,18.519167,16.178774,2.340393,0
9.81913,17.562115,16.12428,1.4378338,0
10.173225,16.770464,15.106977,1.6634865,4
11.124459,17.367887,14.561173,2.806714,4
9.42417,17.786707,16.613201,1.1735058,0
10.494184,18.886866,16.4356,2.4512653,0
11.053053,17.725355,15.073515,2.6518402,0
11.235376,17.557383,14.923356,2.6340265,1
10.48204,17.138569,14.898254,2.2403145,4
11.440738,17.038763,14.290649,2.7481136,1
10.22841,18.31015,15.921672,2.3884783,4
9.593117,18.28495,16.544994,1.7399559,0
9.693075,18.45846,16.766804,1.6916561,0
10.385042,16.681248,14.451617,2.2296305,4
9.862377,18.27746,16.432096,1.8453636,0
11.766788,15.9629755,13.273315,2.68966,0
10.042011,17.172195,15.558574,1.6136217,0
10.293969,17.361166,14.686416,2.6747503,4
10.083281,17.029226,15.559433,1.4697933,4
10.221626,18.955158,16.211094,2.7440643,4
11.633412,16.879421,14.141914,2.7375069,1
9.665058,18.479473,16.610876,1.868597,0
10.394845,18.409954,15.828621,2.5813332,4
9.649099,17.99637,16.567165,1.429205,0
9.700207,17.8731,16.305264,1.5678368,3
11.006084,17.408928,14.858279,2.5506487,1
9.717722,18.997252,16.97077,2.0264816,0
9.605374,18.092516,16.556087,1.5364285,4
11.610286,16.998993,14.264489,2.7345037,3
10.846137,16.88189,14.282538,2.599351,0
11.154441,18.331417,15.643073,2.688344,1
10.129301,17.865772,15.413972,2.4518003,0
11.273813,17.82504,15.060472,2.7645693,0
9.851689,18.431978,16.204325,2.2276535,0
10.215201,18.588245,16.321077,2.267168,4
10.019455,17.957443,15.927902,2.029541,1
10.602421,17.59492,15.217823,2.3770962,1
11.298169,16.941864,14.293459,2.648405,1
10.128087,17.528147,15.697677,1.8304701,4
11.352973,18.202837,15.306797,2.89604,4
11.120111,17.927338,15.292722,2.634616,0
11.379105,16.352562,13.8587265,2.4938354,4
11.626049,16.288042,13.496734,2.7913084,1
10.39016,17.867558,15.480808,2.3867493,4
11.072481,18.463758,15.6069,2.8568583,0
9.669477,18.147535,16.806036,1.3414993,0
10.337374,17.803947,15.354965,2.4489822,4
10.863316,16.762426,14.275847,2.486579,1
11.192473,18.095257,15.217633,2.8776236,0
10.55918,18.905182,16.31643,2.5887527,1
9.763497,18.335194,16.857397,1.4777966,0
10.112188,17.809351,16.411615,1.3977356,4
11.138678,18.443928,15.757357,2.6865711,1
10.808332,18.85508,16.281315,2.5737648,1
9.951579,17.364649,15.873827,1.4908218,0
9.79958,18.146206,16.577515,1.5686913,4
10.572291,17.318233,15.352305,1.9659281,4
9.820691,17.027224,15.883299,1.1439247,0
10.159225,18.5617,16.181185,2.380516,0
9.897783,18.775423,16.83764,1.9377823,4
10.650051,17.634089,15.330809,2.3032799,1
11.093847,17.999496,15.361952,2.6375446,0
10.549017,17.93753,15.389785,2.5477457,0
9.617057,18.351862,16.996084,1.3557777,0
9.622098,18.157736,16.592361,1.5653744,0
10.55498,16.436169,14.693417,1.7427521,4
9.460182,18.268087,16.483654,1.7844334,4
9.858114,18.260244,16.327442,1.9328022,4
9.437423,18.01517,16.355581,1.6595879,4
11.795179,16.834229,13.935683,2.8985453,1
9.491122,17.44272,15.91666,1.5260601,4
10.023934,19.261593,16.82856,2.433033,1
10.370531,16.701143,14.382406,2.318737,1
10.623866,17.428253,15.002468,2.425785,4
11.518723,16.036621,13.3446045,2.6920166,1
9.8021,18.704412,16.705801,1.9986115,4
10.722265,17.89466,15.283176,2.6114845,0
10.816345,16.35659,13.939102,2.417488,0
9.846604,17.376966,15.976533,1.4004335,0
10.486968,17.29256,14.991625,2.3009357,0
10.88596,18.831743,16.194128,2.6376152,1
10.907808,16.89426,14.405055,2.4892054,4
10.871741,19.062124,16.405445,2.6566792,1
10.585782,16.833412,14.554722,2.2786903,4
11.599785,17.26664,14.394717,2.8719225,0
10.064209,18.21273,16.103718,2.1090126,0
9.866467,18.672504,16.640875,2.0316296,0
11.731151,16.291277,13.494319,2.796958,1
10.987158,17.565931,14.937739,2.628192,1
10.440738,18.14523,15.411705,2.7335243,4
11.369131,17.16183,14.541184,2.6206465,4
10.185686,18.477373,15.929225,2.5481482,1
9.827749,18.941244,16.945986,1.9952583,0
10.428325,16.642683,14.512136,2.1305466,4
10.569681,18.384295,15.853777,2.5305176,1
11.011888,16.312382,13.906104,2.4062777,4
9.75533,18.736135,16.916777,1.8193588,0
11.131485,18.181412,15.572224,2.609188,1
10.151447,17.622196,15.436502,2.1856937,4
11.081055,17.43206,14.805172,2.6268883,1
9.696908,18.036327,16.768188,1.2681389,0
11.626049,17.326962,14.5422,2.7847614,1
10.314608,17.625381,15.124087,2.5012941,1
10.421109,17.073137,14.862531,2.2106066,4
10.255076,17.766298,15.988439,1.7778597,0
10.632012,17.362076,14.980622,2.3814535,4
9.603805,18.01743,16.135576,1.8818531,0
11.543079,17.23187,14.449942,2.781929,1
11.361768,16.749557,14.098201,2.6513567,1
10.71505,16.032877,13.620313,2.4125643,4
10.214021,18.150877,15.854933,2.2959442,0
11.43779,17.615686,14.881411,2.7342758,0
9.822708,19.158787,16.900227,2.2585602,0
10.050581,17.477846,15.6338415,1.8440046,4
10.692473,16.806969,14.531694,2.2752743,4
9.764881,17.462074,15.878752,1.5833225,0
10.80988,17.810362,14.840021,2.9703407,4
10.382242,15.780325,13.9961605,1.7841644,4
11.249379,17.582169,14.975887,2.6062813,4
10.202555,17.721996,15.268391,2.4536057,4
10.385042,18.038385,16.285877,1.7525082,4
11.015025,18.344904,15.77981,2.565094,0
10.234056,19.142426,16.7217,2.4207249,0
10.974365,17.513885,14.930297,2.5835886,0
11.31147,18.150385,15.396317,2.7540684,0
10.220848,18.524668,16.128872,2.3957958,1
10.740104,16.38904,14.083625,2.3054152,4
10.900661,18.98813,16.261206,2.726925,0
10.153968,19.249975,16.715883,2.534092,4
9.617835,18.082785,16.46575,1.6170349,0
9.529581,17.981434,16.463503,1.517931,4
9.623668,18.385088,16.830944,1.5541439,0
9.744525,18.798124,16.724213,2.0739117,4
9.6155,18.039003,16.555147,1.4838562,0
11.394845,17.48116,14.898471,2.5826883,1
9.880671,19.250542,16.996809,2.2537327,4
9.644058,18.215233,16.670656,1.5445766,0
10.048436,18.53512,16.217731,2.3173885,0
11.412034,17.72456,14.96715,2.75741,1
10.591047,17.855162,15.407805,2.4473562,0
10.553053,17.691525,15.472315,2.2192097,0
11.326899,16.374552,13.650263,2.724289,0
10.074897,18.603268,16.401655,2.2016125,0
9.759234,18.192713,16.365364,1.8273487,0
10.314418,19.461252,16.869787,2.591465,0
9.630265,16.92869,15.535439,1.3932514,0
10.626197,17.599606,15.074035,2.5255709,1
9.760977,17.932365,16.472048,1.4603176,0
10.240046,17.06988,15.241598,1.8282814,4
9.933722,18.774792,16.489264,2.2855282,0
11.648841,17.315039,14.432546,2.882493,1
10.314608,16.380735,14.714123,1.6666126,4
9.609854,18.23424,16.714445,1.5197945,0
9.853246,16.474388,15.063744,1.4106445,4
10.943753,18.099474,15.344617,2.754857,0
9.62244,17.177921,15.695607,1.4823141,0
10.817408,18.616302,15.939732,2.676571,0
9.88666,17.936718,16.306862,1.6298561,0
9.884761,19.217762,16.786049,2.431713,0
9.846604,17.40273,15.856569,1.5461617,4
11.195421,17.324472,14.652424,2.6720486,1
10.055264,17.131983,15.943524,1.1884584,0
11.546995,17.240597,14.379019,2.861578,4
9.977092,18.001299,16.306063,1.6952362,4
10.220848,17.121933,15.283415,1.8385181,4
9.672261,17.942299,16.450878,1.4914207,0
10.081724,18.520767,16.22941,2.291357,4
10.344399,17.053062,15.350024,1.7030382,4
9.589891,18.378155,16.460375,1.9177799,4
9.550521,17.89896,16.639635,1.259325,0
10.689336,19.144365,16.511627,2.632738,0
10.701939,17.09128,14.554535,2.536745,1
10.019455,17.888277,15.942842,1.9454355,0
9.862377,18.534447,16.90192,1.6325264,0
10.419899,19.322033,16.78809,2.5339432,0
10.137871,17.179882,15.226417,1.9534655,4
10.334046,19.63366,16.90513,2.728529,4
9.758799,18.824461,16.361586,2.4628754,0
11.149903,17.132292,14.5091305,2.6231613,0
10.034622,17.441397,15.110555,2.330842,4
9.964662,17.783195,15.93123,1.8519659,0
9.414334,17.206953,16.353752,0.8532009,0
9.883191,17.398811,15.883968,1.514843,0
10.185686,17.557375,15.510095,2.0472803,0
10.339672,18.252298,15.9168005,2.3354979,4
10.949691,18.817795,16.151934,2.6658611,0
9.716105,18.164974,16.70589,1.4590836,0
10.407808,18.819168,16.330278,2.4888897,1
10.362105,18.779154,16.397017,2.3821373,0
9.7325,17.963987,16.404001,1.5599861,0
10.854563,17.252796,14.742486,2.5103102,0
10.412536,18.318521,15.665126,2.6533957,1
10.2115,17.629732,15.614374,2.015358,4
9.576856,18.776188,16.968077,1.8081112,0
9.554658,18.590782,16.924192,1.6665897,0
10.434262,18.611181,16.534063,2.077118,4
10.127745,17.93158,16.016262,1.9153175,0
10.490295,17.197468,15.2037945,1.9936733,4
10.931462,18.39175,15.777817,2.6139336,0
9.7325,18.226301,16.550774,1.6755276,0
9.759234,18.65856,16.661924,1.9966354,0
10.009904,16.800274,14.896087,1.9041872,4
11.212102,18.153194,15.368693,2.784501,0
9.79127,18.878899,16.881582,1.9973164,0
10.599473,16.3425,14.838105,1.5043955,4
10.577356,18.403694,15.749308,2.6543865,4
9.680429,17.008175,15.763579,1.2445955,0
9.826785,18.133331,16.479357,1.6539745,4
10.122098,16.88784,15.050616,1.837224,4
9.859857,18.127043,16.495611,1.6314316,0
10.977503,18.549564,15.901595,2.6479692,1
10.042789,19.136944,16.720125,2.4168186,0
10.076856,19.32903,16.928698,2.4003315,0
10.611348,16.686302,14.600189,2.086113,0
