OBJID,RA,DEC,REDSHIFT,P_ELLIPTICAL,P_SPIRAL,UMAG,GMAG,RMAG,IMAG,ZMAG,LOG_MASS,R90_ARCSEC,AXIAL_RATIO,LOCAL_DENSITY,NEARCLUSTER_DIST,NEARCLUSTER_MASS
587739506624626856,204.5399507,31.75488386,0.0752826,0.42632505,0.48513031,-18.18099785,-20.05919456,-20.78107262,-21.12911987,-21.38233757,10.44752407,3.96660924,0.50997585,-8.7E-01,33.54005814,5.76E+14
587739407310782586,162.3499617,32.93664082,0.0835734,0.08084658,0.88491178,-18.67055893,-19.9719677,-20.6651783,-21.0181675,-21.1987133,10.34553337,5.46018839,0.57229334,-2.6E-01,-999,-9.99E+02
588016891708768266,145.8141758,35.16051617,0.0501873,0.06938895,0.93061107,-19.79989624,-21.50923347,-22.14080429,-22.4371891,-22.63800049,10.98159599,12.98215771,0.8875308,-4.7E-01,25.22456169,4.41E+13
588017704568881640,244.3266141,7.10937542,0.0845636,0.37599185,0.53254944,-18.82336617,-20.24263,-20.95603371,-21.26716423,-21.47465134,10.47420979,5.48836708,0.9114517,-1.63E-02,41.20101547,1.86E+15
587733605327437996,207.4000619,58.86459888,0.0725104,0.12103961,0.74077296,-18.87703514,-19.83630753,-20.18428612,-20.3024826,-20.4685421,9.76751328,6.51121569,0.93769097,-5.36E-02,10.3620882,4.47E+14
587735742611849519,230.3291062,36.83047358,0.0771934,0.27676243,0.43542951,-19.9797821,-20.89041901,-21.22854424,-21.3717041,-21.52915192,10.08046246,4.61658859,0.67387491,-4.9E-01,18.51840401,8.47E+14
587734950204014761,155.8701792,11.83554446,0.0662614,0.80679876,0.10786431,-18.70446396,-20.04299927,-20.76993179,-21.10932541,-21.32234001,10.40803051,7.30824232,0.78119701,-6.82E-01,30.12923813,4.52E+14
587726879956729970,334.8305151,-7.57039428,0.0712423,0.56476814,0.19890358,-17.11346626,-19.53755951,-20.41659546,-20.73365211,-20.50978279,10.39025211,3.1135087,0.90178657,2.31E-03,37.70358658,1.66E+14
588015508728447099,350.8074029,-0.33610907,0.0803342,0.01321306,0.98678702,-19.7985363,-20.71616173,-21.11327171,-21.25403595,-21.339674,10.11252594,6.24834967,0.88693511,1.58E+00,27.33546257,2.08E+14
587732470924050623,128.0972686,33.32357296,0.0637723,0.38779366,0.61220646,-19.50973892,-20.77664757,-21.37486458,-21.64503479,-21.82839584,10.47981167,6.48024082,0.81974912,-9.78E-01,30.18438911,1.07E+14
587727222486794523,358.8955153,15.19365533,0.0751167,0.12859979,0.46128753,-18.95150948,-19.98337936,-20.40833282,-20.50990295,-20.33385086,9.9576149,5.78989124,0.61637789,-1.45E-01,6.94545555,3.83E+13
587727214415708610,310.3858162,-5.22615361,0.0620471,0.69491518,0.08474576,-18.53805161,-20.01678276,-20.58881378,-20.74591446,-20.95403099,10.27095699,2.33180952,0.71793967,-3.48E-01,61.83509445,4.57E+14
587732590642069708,183.2741513,59.91391482,0.0594037,0.12768228,0.75039119,-18.96519852,-20.38589478,-21.11998749,-21.4992733,-21.7458992,10.57849598,9.14350986,0.37347299,8.2E-01,0.96856278,8.13E+13
587735667450642558,202.5562928,57.50661481,0.0770972,0.01999862,0.98000139,-18.39348984,-19.95623779,-20.63604164,-20.96395302,-21.3277359,10.37492561,7.26612616,0.28066489,-1.07E+00,19.59113121,6.69E+13
587725818031112323,221.9596712,63.09253413,0.0513797,0.04060799,0.84923476,-19.2583065,-20.35460663,-20.82032204,-21.03498077,-21.1606369,10.11178303,8.52968979,0.80424505,-3.76E-02,23.21315956,3.18E+13
588017977798361170,130.1440339,24.9070576,0.0706781,0.56393564,0.2457155,-18.33689117,-19.91797447,-20.59584999,-20.88348198,-21.1062355,10.3444891,3.23933196,0.68130636,3.53E-01,28.4876976,1.2E+14
587731892187824259,175.6573512,58.21531024,0.061762,0.77761531,0.18610229,-19.2273407,-20.86300659,-21.59817123,-21.94504356,-22.17409897,10.78633022,7.97079039,0.54305935,-8.05E-02,14.28963375,9.33E+13
587732772668899452,188.957102,10.97161896,0.0844261,0.939394,0,-19.42391014,-21.0538044,-21.79426575,-22.1379509,-22.40732384,10.8518362,6.49661493,0.73935521,-4.17E-01,7.717278,5.29E+14
587733081356107969,208.9288801,53.01416909,0.0837657,0.00714959,0.99285042,-19.72227097,-21.04639053,-21.70211601,-22.01543808,-22.28475571,10.80367661,9.53410339,0.3174766,-5.71E-01,19.98167038,7.51E+13
587739706886521172,246.405902,14.87219313,0.0846614,0.79911792,0.15952985,-19.47644234,-21.01000595,-21.75250244,-22.11213303,-22.41570473,10.78922749,7.08464098,0.57610863,-1.62E-01,-999,-9.99E+02
587742772947058762,177.6207344,16.1622667,0.0803746,0.09349022,0.83191776,-19.77429581,-20.83324432,-21.31403732,-21.52876472,-21.72602844,10.61090851,11.63562107,0.86808538,-3.01E-01,-999,-9.99E+02
587726015617171640,206.056944,2.67897848,0.0784101,0.14999871,0.85000145,-18.30315971,-19.80767441,-20.5873127,-20.98247528,-21.32047272,10.35731411,5.18803883,0.31225419,1.96E-01,1.43074799,2.96E+14
587728931333276044,115.6208066,31.09881995,0.0421333,0,1,-19.11105919,-20.43346405,-20.96237946,-21.12596703,-21.20154572,10.35444927,12.66631699,0.64933342,-9.81E-01,37.39077759,3.36E+13
587724649791946937,175.5402867,-2.16115221,0.0834876,0.17695782,0.68908828,-18.78946304,-19.99775696,-20.65516472,-21.00437355,-21.17934036,10.29417515,3.84700942,0.52961391,-8.71E-01,31.56386375,3.95E+13
587725578037362974,264.888838,56.93840919,0.0841798,0,0.99999988,-20.5451355,-21.65814018,-22.15740204,-22.35594368,-22.5153904,10.73841381,6.88925791,0.80564046,4.59E-01,16.61060524,1.58E+15
587729159511933072,214.4940594,4.76640807,0.0806246,0.38868776,0.04058792,-19.2868557,-21.19583321,-21.95056915,-22.34014893,-22.59871101,10.93625641,8.50759125,0.69396514,-1.31E-01,21.87102318,2.23E+14
587736542554554618,213.9128978,8.80393878,0.0839277,0.06449071,0.81414199,-19.06884766,-19.95724106,-20.51356316,-20.75887489,-20.80597115,10.04996586,5.55021763,0.58422333,2.87E-01,-999,-9.99E+02
587722983886291052,177.0783738,0.59328398,0.0766744,0.06017432,0.76759064,-19.82078362,-20.68051529,-21.01744652,-21.20183754,-21.3833828,10.04433727,6.33022547,0.76158082,-8.81E-01,25.41507339,2.64E+14
587741490361729200,143.0948951,23.37504826,0.0836266,0.66000003,0.25999999,-18.76149368,-20.31554604,-20.98953247,-21.28017998,-21.55555725,10.49415874,3.09813714,0.63709772,-7.28E-01,-999,-9.99E+02
587728879804940468,157.678622,4.14780528,0.0664701,0.0467256,0.95327437,-19.23058891,-20.71502113,-21.37080383,-21.67287636,-21.9119606,10.62798023,6.88367558,0.60302877,7.53E-01,11.92585945,4.52E+14
588298664114979011,199.8330097,47.22631223,0.0581842,0.14733686,0.85266316,-18.22399521,-19.73316765,-20.41423035,-20.72325134,-20.97773361,10.26406765,7.17874098,0.4001095,7.08E-01,0.90038431,5.37E+13
587739829277688029,220.8361453,23.78981971,0.0776586,0.41512719,0.47343779,-18.05167961,-19.7778759,-20.44488335,-20.73944664,-21.01579666,10.25255108,3.41788244,0.71464467,-2.95E-01,-999,-9.99E+02
587722982285574282,199.6550322,-0.70747381,0.0812339,0,1,-20.03668785,-21.18426132,-21.6862278,-21.90661049,-22.13390541,10.54481411,9.16054249,0.7135337,5.84E-01,1.48644614,4.13E+14
587736586055582087,254.232518,18.58676239,0.0832499,0.23000796,0.76999205,-19.15527916,-20.68146896,-21.45205688,-21.81832504,-22.06181526,10.72495842,6.04607773,0.41330931,7.9E-01,32.78113937,1.86E+15
587732135387005050,187.3644352,52.29704151,0.0839489,0.08507529,0.91492486,-19.22827911,-20.20709801,-20.69039154,-20.88893127,-20.94719887,10.14374924,7.13877773,0.69786984,1.19E-01,12.95197773,1.27E+14
588298664654405670,208.1605708,46.34985467,0.06228,0.93023252,0,-20.63642502,-22.46043396,-23.25370407,-23.66637421,-23.90927505,11.46767139,15.65079308,0.98133689,8.28E-01,0.04905377,2.63E+14
587739098605224063,199.7135236,37.35910348,0.0455062,0.02999282,0.97000724,-19.63254929,-20.73393631,-21.25453568,-21.49489212,-21.70198441,10.43983269,10.05553627,0.84888786,-7.58E-01,-999,-9.99E+02
587732154177290368,138.5825072,40.46098862,0.0706295,0.70221645,0.25913727,-18.30736732,-19.94692612,-20.64870071,-20.94438553,-21.22730255,10.36474133,3.75248599,0.91889155,-5.36E-01,19.71842194,8.18E+13
587724649798500600,190.5434969,-2.11504251,0.0797115,0.74421924,0.12095577,-18.11220932,-19.78996658,-20.5514946,-20.90067863,-21.25353432,10.36485004,3.62185574,0.8647871,8.97E-01,0.55490613,1.75E+14
588017627769602301,196.8684437,45.34961316,0.0511566,0.83259547,0.0507364,-17.88534737,-19.76167679,-20.52666092,-20.89357185,-21.14305878,10.36345291,5.23271179,0.89133608,2.77E-01,47.94997025,5.37E+13
587729970178949365,223.3537002,-2.78576853,0.0749271,0.84848487,0,-18.73064995,-20.46285439,-21.19360352,-21.52603912,-21.83034706,10.59592342,4.50717068,0.69527572,-7.8E-01,28.93586731,9.04E+13
587727226763608277,359.4601389,-9.71819991,0.0650724,0.02299206,0.95726144,-19.48266792,-20.6677227,-21.19425774,-21.39352798,-21.52515984,10.51507854,12.65785217,0.22681724,-9.86E-01,17.78743744,8.4E+14
587722982812549238,177.1759569,-0.27874347,0.0471611,0.89626461,0.0410201,-18.38511276,-20.13318443,-20.91151047,-21.28243256,-21.5206604,10.51409054,7.82918501,0.95856029,-5.04E-01,34.65628433,9.16E+13
587732591182544991,199.5972867,59.58065628,0.0755111,0.01276399,0.9601016,-18.80099297,-19.83713531,-20.23941422,-20.39390564,-20.67570496,9.82280445,7.10966682,0.3125827,-3.45E-01,7.46488667,3.71E+13
587728930265301147,126.5740017,40.90514536,0.057026,0,0.95652169,-19.50391769,-20.73371315,-21.28915215,-21.53521538,-21.77869797,10.45662975,7.17343235,0.76803219,9.3E-01,15.72754478,8.1E+13
587724199351091437,14.20062201,15.25442101,0.0767771,0.86666667,0,-19.5978775,-21.36683846,-22.10701561,-22.46312523,-22.75206566,10.9998188,8.31726837,0.8526479,1.14E+00,0.06076744,3.14E+13
587731869633544414,177.8679058,55.08005219,0.0797251,0.49286008,0.42361367,-17.86980057,-19.63634491,-20.40475655,-20.74005508,-21.12261391,10.30170155,5.44436884,0.77323216,1.16E+00,10.23779583,7.59E+13
588017702923403391,163.4772301,11.04639739,0.0595196,0.74808228,0.17049703,-18.82320404,-20.07151985,-20.73535156,-21.10501671,-21.33293152,10.29695702,6.25155401,0.75014657,-1.1E+00,40.35907364,4.52E+14
587741491451134213,182.739192,30.88142601,0.0740084,0.88780642,0.04191243,-19.86475372,-22.09572601,-22.82590675,-23.19350243,-23.41801834,11.29413605,18.19633484,0.90868831,1.31E+00,-999,-9.99E+02
588017626707787957,230.3035696,35.30812835,0.0803702,0.7241081,0.16131642,-18.00779152,-19.73264122,-20.47953987,-20.81958199,-21.09101295,10.32947922,3.83564687,0.9321714,-6.73E-01,12.11316109,2.54E+14
587731185669308555,5.12304209,-0.59438067,0.0688723,0.76704431,0.21724643,-18.22031975,-20.024683,-20.80844307,-21.16667938,-21.46017838,10.46888828,5.81747723,0.90853137,-7.72E-03,20.36518288,1.14E+14
587731891112968379,171.4021493,57.05581825,0.0554184,0.54946238,0.19782551,-18.09534454,-19.77960014,-20.56330681,-20.86889648,-21.19536972,10.36085415,7.47536135,0.75403434,7.88E-01,0.2173869,6.64E+13
588011219682459693,240.5063176,48.66375947,0.0433551,0.7507447,0.17334948,-19.78559685,-21.57606506,-22.31536293,-22.70659828,-22.99113274,11.08643055,12.85770607,0.47621235,-1.53E-01,24.78128815,9.56E+12
588017979983069447,230.2715327,31.62753019,0.0457848,0.15666609,0.82393295,-18.91550636,-20.3465786,-21.10544586,-21.51234436,-21.81241798,10.54740334,9.48694038,0.44895992,-1.11E+00,37.8266449,2.81E+13
587739647272288421,143.0637305,25.29739653,0.0651112,0.20524333,0.69028372,-18.92458153,-20.06193733,-20.56483459,-20.81599236,-21.07688141,10.11966991,5.7176342,0.67534572,-7.06E-01,-999,-9.99E+02
587728670413946946,117.6415778,37.58849176,0.072282,0.62710333,0.21413442,-17.2879982,-19.52690125,-20.41815376,-20.7536068,-21.027771,10.33661175,4.41830873,0.94167483,-3E-01,27.66697502,6.93E+13
587726033863573654,190.094807,3.38511208,0.0842895,0.47761747,0.33246881,-19.29751015,-20.46852303,-20.99712753,-21.22203445,-21.40016556,10.22350502,4.39599323,0.71076727,3.86E-01,9.61061668,1.19E+14
587725576960344264,259.0793866,63.92641528,0.0800068,0.03986477,0.94231272,-18.86890221,-19.85353851,-20.41124153,-20.66713715,-20.80627251,10.07099628,5.62984324,0.45671186,1.18E+00,0.88806713,1.58E+15
588017564949545124,177.1235156,11.27693688,0.0828354,0.06897428,0.93102574,-18.93564415,-20.39295006,-21.08924675,-21.41033936,-21.64897156,10.54398918,5.39295435,0.38036487,6.17E-01,0.61237693,2.18E+14
588010360691490829,167.6593599,5.93438299,0.0414661,0.88467598,0.08830373,-18.76663589,-20.47893715,-21.20295906,-21.54576492,-21.75044441,10.56525517,11.10787106,0.70235234,-3.48E-01,20.49403191,1.12E+14
587738615953620996,174.6756791,36.23174805,0.0600072,0.66666669,0.2962963,-18.72512245,-20.59925079,-21.33088112,-21.68725014,-21.91348267,10.68132401,3.92497754,0.54727507,-6.11E-01,29.43468094,1.35E+13
587732483274375381,145.5533003,42.58970027,0.0738705,0.03131956,0.96868038,-18.68497276,-20.11886597,-20.908041,-21.31040573,-21.65805244,10.48327065,6.89367342,0.3423256,3.05E-01,5.08376884,1.32E+14
587738616487608443,166.5380639,35.72520064,0.0740859,0.0151864,0.9487865,-18.89067078,-20.12825584,-20.73504066,-21.02515984,-21.25326157,10.27702618,7.34999657,0.26157498,1.9E-01,1.91315436,3.95E+13
587725576960082089,258.7935699,64.55067487,0.0791756,0.42995921,0.46830699,-18.6146183,-20.04095268,-20.79208374,-21.15476036,-21.39470482,10.44703102,5.1597805,0.50985444,6.39E-01,0.81605005,8.79E+13
587730816828178689,344.3213067,-9.7416979,0.0814005,0.28756103,0.673711,-19.6309967,-20.48008156,-21.05064583,-21.29520988,-21.42513466,10.36126614,9.04475975,0.75208366,1.07E-01,6.12637854,8.68E+13
587739828749598931,240.7703176,16.7903527,0.0595573,0.02078164,0.97921836,-18.5691967,-19.80343056,-20.51603127,-20.89080429,-21.22921944,10.30666733,8.68803024,0.45348799,-5.82E-01,45.99240112,1.86E+15
587728308565180607,167.9144613,2.28277683,0.0848519,0.91055155,0.05654309,-18.35672569,-20.04153252,-20.77310944,-21.10072899,-21.40441132,10.43112373,3.31246328,0.70457876,1.06E-01,1.76495123,3.07E+14
587735347492749503,164.6392531,13.27870655,0.047432,0.09931043,0.86249995,-17.99313164,-19.45677185,-20.23345947,-20.6336422,-20.97829056,10.18463039,7.11856031,0.36631197,-8.98E-01,38.64672852,3.84E+12
587731869087760592,146.6326315,48.18033929,0.0789897,0.03968821,0.96031177,-19.24376869,-20.08249283,-20.45625114,-20.61606026,-20.6580677,9.75100422,5.24526119,0.46010634,-7.76E-01,40.77454758,6.57E+14
587735346959810659,173.79497,13.65256119,0.0798543,0.46235541,0.40508568,-18.46082878,-20.32604027,-21.10786819,-21.4645977,-21.79303551,10.62660503,6.35153532,0.78463221,6.52E-01,1.12454665,1.56E+14
587729652885291161,248.3312018,40.65532466,0.0786501,0.04799202,0.95200813,-19.10210228,-20.33296394,-20.95022583,-21.25043869,-21.54007149,10.41001892,8.57231426,0.29840869,-4.79E-01,33.67749786,1.86E+15
587736783071805678,245.5199078,30.69012747,0.0464109,0.29441747,0.60757297,-19.21917534,-20.08082581,-20.44472504,-20.60080528,-20.73399734,9.75092888,5.99140787,0.87079936,-1.46E-01,35.9746933,2.67E+13
588298664120680608,217.3901052,43.38386937,0.070117,0.01367796,0.98632205,-19.75728035,-21.11575699,-21.76728249,-22.07146072,-22.36166191,10.84389973,10.16937637,0.8941133,-2.72E-01,18.40081406,6.1E+14
588848900995875019,201.6041137,0.71267922,0.0832309,0.35301983,0.40911588,-18.27088737,-19.69577789,-20.31874657,-20.59173203,-20.8212204,10.17352295,3.72003603,0.7131018,3.65E-02,2.7202754,6.44E+13
587729228226756870,242.806389,52.44701931,0.0607781,0.06357766,0.45321232,-18.21053505,-19.72600365,-20.37936783,-20.6821537,-20.91264915,10.22721195,6.90062475,0.86107075,9.79E-01,10.70898533,1.38E+13
587736914609635387,230.6644704,9.71193012,0.0545658,0.85048193,0.13312404,-18.61094284,-20.05408096,-20.64108658,-20.87771797,-21.10517311,10.31083298,4.63524437,0.71447283,-7.35E-01,-999,-9.99E+02
588017978373898502,232.9105938,28.88753028,0.0818037,0.79329056,0.11571256,-18.93452644,-20.62031937,-21.35346985,-21.68255615,-21.91254044,10.67529202,7.3105135,0.59088314,6.88E-02,-999,-9.99E+02
587739406226358448,136.3316984,24.09087345,0.0622241,0.04532987,0.91630536,-18.7671833,-20.05536842,-20.6132164,-20.86008072,-21.01296425,10.15957355,7.32831812,0.34462669,-7.94E-01,50.46730804,1.07E+14
587741531710292087,167.1676628,27.8917445,0.0647178,0.09375,0.875,-19.68697548,-20.8746891,-21.39106369,-21.57251358,-21.71562195,10.51953888,10.3046093,0.80493802,-4.42E-01,-999,-9.99E+02
587732578310422681,161.4710633,6.97353444,0.0682452,0.00997932,0.99002069,-20.10274124,-21.30142212,-21.81344604,-21.97733498,-22.1099472,10.68809128,9.74442577,0.80811083,-6.95E-01,9.42532349,4.52E+14
587739828746584088,234.0859614,19.40756725,0.0421561,0,1,-18.86009979,-20.16835785,-20.68028259,-20.72817421,-20.61856079,10.14750671,15.04670525,0.90115249,-6.46E-01,-999,-9.99E+02
588009371758428304,154.6775796,59.064379,0.0717401,0.2866402,0.67569506,-19.31045151,-20.92752075,-21.70215416,-22.08496094,-22.34117699,10.84963131,7.74650097,0.33255836,3.34E-01,18.96904755,1.37E+14
587725550660616333,125.1166567,49.22812099,0.07552,0.18461902,0.74557114,-19.0029335,-20.13775253,-20.66615486,-20.89119148,-21.07516861,10.16659355,5.79586983,0.85920924,8.88E-01,40.13271332,2.05E+14
587726878878466252,324.3934722,-7.35043063,0.0689583,0.07626464,0.89608061,-19.54172707,-20.74391937,-21.37487411,-21.67393494,-21.88965988,10.61538601,9.73461533,0.35799089,-9.73E-01,32.92778015,1.66E+14
588017978900283482,206.0956744,38.12315283,0.0786235,0.25516689,0.60958904,-18.06475449,-19.70712852,-20.34945488,-20.60008812,-20.78785706,10.20412731,5.39343977,0.62850851,3.34E-01,29.69915199,5.76E+14
587735696442785907,180.8519163,57.48214121,0.0644652,0.43983671,0.5601635,-18.66368675,-19.86540031,-20.52863121,-20.84181404,-21.05857468,10.26460743,5.00879383,0.67837608,5.94E-01,5.69697857,3.64E+14
587731185123328032,344.322064,-1.02730802,0.0791744,0.3296212,0.51761651,-18.60770988,-20.43211746,-21.15636063,-21.52126884,-21.65831757,10.6051178,6.34393597,0.61173469,8.47E-01,50.51349258,8.4E+14
587733603723444349,229.3367273,50.5526803,0.0753084,0.02335001,0.3008031,-19.44159698,-20.92244148,-21.68659973,-22.09941864,-22.40802383,10.7982111,9.54254246,0.33532646,-2.35E-01,9.88708973,8.69E+13
587741490359173393,137.2617376,21.39367368,0.080333,0.63777328,0.29082751,-19.52199745,-21.32102966,-22.0765667,-22.41577721,-22.69697952,10.98598289,8.76163769,0.67245489,-2.85E-01,-999,-9.99E+02
587731886270644577,120.0693325,33.14342017,0.0744419,0.09781212,0.90218794,-19.0368309,-20.03366852,-20.47314835,-20.6649437,-20.91695786,9.9484129,5.60266972,0.85708952,-8.57E-01,7.51354742,6.54E+13
587732054310977898,120.283278,29.41864565,0.0806239,0.12906584,0.85057652,-19.69179344,-20.78299904,-21.32511139,-21.5723896,-21.77989769,10.42945194,4.94088411,0.62289923,-3.64E-02,26.47685432,6.69E+13
587732482753036448,196.5614488,48.92433594,0.0732071,0.03064054,0.96935946,-19.53454399,-20.7214489,-21.22714043,-21.38009262,-21.47498512,10.41906166,9.31970787,0.72571194,-1.38E+00,34.01663589,5.76E+14
588007005780574365,149.8321022,61.08199519,0.0456446,0.1981741,0.72686368,-19.11663818,-19.91376114,-20.22439957,-20.31403351,-20.31555557,9.6312561,7.20614815,0.91482311,-1.04E+00,25.65848541,7.57E+13
587735667453264034,212.8755455,55.44681002,0.041977,0.01165396,0.8963207,-18.48073959,-19.71963882,-20.21273232,-20.3178215,-20.73397064,10.00254059,8.60432816,0.65611762,7.36E-01,1.64841068,1.31E+14
587732703406194808,168.1420023,7.93028305,0.0808927,0.52834517,0.37657791,-18.48333168,-20.04896545,-20.82756424,-21.18707085,-21.49731445,10.47527885,3.64731765,0.69168591,-1.71E-01,32.60786819,5.49E+14
588015510338666557,349.8118526,1.0072383,0.0343951,0.29870671,0.61020255,-18.87754631,-20.35206032,-20.99635124,-21.31981659,-21.55808258,10.46447372,8.70995712,0.49725351,-4.2E-01,55.51951981,1.85E+14
588015509275672658,14.35103661,0.10968574,0.0446525,0.09376308,0.90623695,-18.52033806,-20.19463348,-20.97611237,-21.37616158,-21.65592957,10.55003738,8.04273796,0.55422336,3.03E-01,1.55958271,3.09E+14
587732577232027780,150.7775322,5.48920658,0.0757164,0.09495433,0.84936118,-18.69001579,-19.71148872,-20.21186829,-20.4153614,-20.56506348,9.89056301,4.5775218,0.80970144,-5.5E-01,39.52136993,1.23E+14
